#,Website,DA Score,PA,SS,MR,Index Pages
2,4bankruptcy.com,19,24,11,2.4,🗎
3,www.spidell.com,21,26,4,2.6,🗎
4,www.phsamuels.com,1,1,55,0.1,🗎
5,www.pettibonelaw.com,20,27,1,2.7,🗎
6,www.pacintlcpa.com,8,18,28,1.8,🗎
7,www.infosend.com,22,36,22,3.6,🗎
8,www.rohrlaw.com,1,5,34,0.5,🗎
9,www.viravanlaw.com,2,8,39,0.8,🗎
10,www.auhsd.us,47,50,1,5,🗎
11,www.attylsi.com,3,10,7,1,🗎
12,www.johnmurbanlegal.com,11,18,11,1.8,🗎
13,www.manscaped.com,56,55,4,5.5,🗎
14,www.reinoiidalaw.com,2,3,54,0.3,🗎
15,www.capizzi-law.com,1,1,0,0.1,🗎
16,www.trustfci.com,23,40,13,4,🗎
17,www.calaveraslegal.com,1,1,0,0.1,🗎
18,www.firstcapitalrealestate.com,9,17,0,1.7,🗎
19,www.dlarsenlaw.com,6,17,2,1.7,🗎
20,www.pruizlaw.com,9,12,2,1.2,🗎
1,www.moellerestatelaw.com,1,5,9,0.5,🗎
2,www.keycounselpc.com,7,17,11,1.7,🗎
3,amyhiltonlaw.com,16,18,1,1.8,🗎
4,www.hobinlaw.com,18,27,2,2.7,🗎
5,www.contracostada.org,26,28,0,2.8,🗎
6,www.drilltechdrilling.com,20,34,0,3.4,🗎
7,www.lowenslaw.com,1,1,7,0.1,🗎
8,www.pappasandpappas.com,7,26,17,2.6,🗎
9,www.rivertownlegal.com,19,26,2,2.6,🗎
10,www.coxjustice.com,7,11,14,1.1,🗎
11,www.icworkinjury.com,18,26,2,2.6,🗎
12,www.joelharrislaw.com,18,31,1,3.1,🗎
13,www.matthewhartlaw.com,16,30,2,3,🗎
14,www.turnbow.com,7,13,35,1.3,🗎
15,www.carlonilaw.com,7,8,43,0.8,🗎
16,www.louisgfazzi.com,11,17,43,1.7,🗎
17,www.janatevalenzuelalaw.com,1,1,0,0.1,🗎
18,www.archangeltrust.com,14,21,3,2.1,🗎
19,www.peacefullegal.com,11,20,5,2,🗎
1,www.onegoodlawyer.com,15,21,9,2.1,🗎
2,www.kellywachs.com,22,27,1,2.7,🗎
3,www.got.net,46,49,5,4.9,🗎
4,www.msampsonlaw.com,1,1,0,0.1,🗎
5,www.holcomb-corp.com,1,3,0,0.3,🗎
6,www.lawofficedonaldschwartz.com,3,11,73,1.1,🗎
7,www.goreckigc.com,1,5,16,0.5,🗎
8,www.mindspring.com,67,58,1,5.8,🗎
9,www.krstudiorental.com,1,1,64,0.1,🗎
10,www.battip.com,1,1,0,0.1,🗎
11,www.adronlaw.com,11,27,0,2.7,🗎
12,www.alperslawgroup.com,5,10,0,1,🗎
13,www.gregorycarterlaw.com,12,14,5,1.4,🗎
14,www.keithdysartlaw.com,2,8,0,0.8,🗎
15,www.stephenpappas.com,10,23,1,2.3,🗎
16,www.patentalchemy.com,6,12,20,1.2,🗎
17,www.johannessenlaw.com,2,8,15,0.8,🗎
18,www.kafranke.com,2,17,8,1.7,🗎
19,www.wingedlawyer.com,5,13,4,1.3,🗎
20,www.businessandtrustlawyer.com,14,23,0,2.3,🗎
1,www.freybourg.com,1,1,17,0.1,🗎
2,www.marytorrezlaw.com,1,8,30,0.8,🗎
3,www.braytonlaw.com,38,42,3,4.2,🗎
4,www.ahlawoffice.com,9,22,20,2.2,🗎
5,www.holder-law.com,13,3,0,0.3,🗎
6,www.dkemplaw.com,8,20,5,2,🗎
7,www.patentplanet.com,16,21,49,2.1,🗎
8,www.wittwerparkin.com,16,24,2,2.4,🗎
9,www.brianmathiaslaw.com,13,21,0,2.1,🗎
10,www.legalmallaw.com,4,7,0,0.7,🗎
11,www.stonlaw.com,1,1,0,0.1,🗎
12,www.waltontwu.com,5,16,0,1.6,🗎
13,www.jesserubenlaw.com,8,17,6,1.7,🗎
14,www.timothyjwalshlaw.com,8,20,1,2,🗎
15,www.myraprestidgelaw.com,2,16,1,1.6,🗎
16,www.gaulelaw.us,1,1,0,0.1,🗎
17,www.stronachgroup.com,37,39,10,3.9,🗎
18,www.dannerip.com,1,8,1,0.8,🗎
19,www.zaca2.com,2,4,71,0.4,🗎
20,www.rosajholaw.com,1,1,0,0.1,🗎
1,www.sqilaw.com,17,28,6,2.8,🗎
2,www.jlinlaw.com,1,1,46,0.1,🗎
3,www.ceofirm.com,11,22,19,2.2,🗎
4,www.lduganlaw.com,15,19,7,1.9,🗎
5,www.mohajerlawfirm.com,26,29,6,2.9,🗎
6,www.chunglawgroup.com,1,6,59,0.6,🗎
7,www.perezlawgc.com,1,1,0,0.1,🗎
8,www.jerrywanglaw.com,13,22,11,2.2,🗎
9,www.josephlianlaw.com,1,1,0,0.1,🗎
10,www.fchanglaw.com,1,1,51,0.1,🗎
11,www.lawyer.com,54,55,6,5.5,🗎
12,www.tmorgan-law.com,1,1,0,0.1,🗎
13,www.morrismorrislaw.com,21,28,2,2.8,🗎
14,www.markjwarfellawoffices.com,9,13,0,1.3,🗎
15,www.alvin-law.com,1,1,0,0.1,🗎
16,www.vivaldi.net,58,44,3,4.4,🗎
17,www.panglawyer.com,7,23,31,2.3,🗎
18,www.axiomlaw.net,1,11,5,1.1,🗎
19,www.postalarm.com,25,35,3,3.5,🗎
20,www.charter.net,68,59,1,5.9,🗎
1,www.aavlaw.com,1,1,0,0.1,🗎
2,www.rahmanianlaw.com,3,16,0,1.6,🗎
3,www.lawyersforyou.org,1,1,55,0.1,🗎
4,www.sunlegalgroup.com,1,1,51,0.1,🗎
5,www.phtranlaw.com,1,1,59,0.1,🗎
6,www.wlam.law,1,1,0,0.1,🗎
7,www.mchaleallen.com,1,1,0,0.1,🗎
8,www.prodigy.net,60,50,0,5,🗎
9,www.foothill.legal,10,23,0,2.3,🗎
10,www.cathaybank.com,50,52,9,5.2,🗎
11,www.pujielaw.com,15,27,32,2.7,🗎
12,www.mathewslawgroup.com,13,23,0,2.3,🗎
13,www.leelawla.com,17,27,0,2.7,🗎
14,www.catherineken.com,19,26,11,2.6,🗎
15,www.takgotolaw.com,1,1,28,0.1,🗎
16,www.hagerottlaw.com,1,5,0,0.5,🗎
17,www.tilakguptalaw.com,5,16,22,1.6,🗎
18,www.gthlawgroup.com,14,20,3,2,🗎
19,www.hmmlegal.com,15,30,5,3,🗎
20,www.davidfuesq.com,7,21,29,2.1,🗎
1,www.vincentwdavis.com,27,36,1,3.6,🗎
2,777.law,1,1,0,0.1,🗎
3,www.budalawgroup.net,21,26,1,2.6,🗎
4,www.carrielawoffice.com,3,8,0,0.8,🗎
5,www.ashleyandrewsapc.com,11,19,1,1.9,🗎
6,www.benasaur.com,9,13,0,1.3,🗎
7,www.ghariblawgroup.com,3,11,19,1.1,🗎
8,www.ahchanlaw.com,13,21,0,2.1,🗎
9,www.northcoastelaw.com,8,16,29,1.6,🗎
10,www.srhodeslaw.com,4,11,0,1.1,🗎
11,www.wildcalifornia.org,45,43,2,4.3,🗎
12,www.ndiamondlaw.com,1,1,53,0.1,🗎
13,www.humboldtlegal.com,3,12,0,1.2,🗎
14,www.clantonlaw.com,9,20,23,2,🗎
15,www.shkklaw.com,16,27,14,2.7,🗎
16,www.fesaunderslaw.com,3,11,1,1.1,🗎
17,www.weiss.com,25,35,60,3.5,🗎
18,carnaclaw.com,27,33,1,3.3,🗎
19,www.bonejointcenter.com,23,34,2,3.4,🗎
20,www.barnabasfoundation.com,35,38,1,3.8,🗎
1,www.grayandprouty.com,16,28,38,2.8,🗎
2,www.pauldinglaw.org,8,17,0,1.7,🗎
3,www.dz-law.net,1,1,0,0.1,🗎
4,www.barnickhodgeslaw.com,1,1,0,0.1,🗎
5,www.williamaherreras.com,8,15,8,1.5,🗎
6,www.sloestateattorney.com,12,24,1,2.4,🗎
7,www.balsamolaw.com,15,25,4,2.5,🗎
8,www.matthewjlong.com,13,21,1,2.1,🗎
9,www.wlzlegal.com,3,8,0,0.8,🗎
10,www.loker.law,14,23,2,2.3,🗎
11,www.williamsloanlaw.com,1,1,0,0.1,🗎
12,www.ginnybrownelaw.com,7,21,10,2.1,🗎
13,www.murphylawcorp.com,13,21,33,2.1,🗎
14,www.boyajianlaw.com,5,26,17,2.6,🗎
15,www.joshmartinlaw.com,13,26,2,2.6,🗎
16,www.davidlhagan.com,11,26,3,2.6,🗎
17,www.attorneyjordan.com,5,13,44,1.3,🗎
18,www.sabarwallaw.com,8,19,67,1.9,🗎
19,www.tsangslaw.com,13,29,1,2.9,🗎
20,thethomaslawoffice.net,1,5,0,0.5,🗎
1,www.sjvlaw.com,6,23,6,2.3,🗎
2,www.grimmway.com,45,46,2,4.6,🗎
3,www.libertylegalinfo.com,8,19,3,1.9,🗎
4,www.matthewkdavisattorney.com,3,10,0,1,🗎
5,www.workworldlaw.com,3,6,2,0.6,🗎
6,www.hushinglaw.com,7,13,56,1.3,🗎
7,www.amslawsoffices.com,4,6,16,0.6,🗎
8,www.hhmctax.com,2,5,0,0.5,🗎
9,www.grancell.us,1,1,42,0.1,🗎
10,www.poustlaw.com,1,1,57,0.1,🗎
11,805lawgroup.com,1,1,0,0.1,🗎
12,www.mcbethlegal.com,14,22,0,2.2,🗎
13,www.chilinalaw.com,21,30,6,3,🗎
14,www.atownlaw.com,23,33,3,3.3,🗎
15,www.attorneykevinanderson.com,12,22,7,2.2,🗎
16,www.corp.roblox.com,89,50,9,5,🗎
17,www.janzlaw.com,1,7,0,0.7,🗎
18,www.sonder.com,57,51,4,5.1,🗎
19,www.burkemediation.com,12,22,13,2.2,🗎
20,www.lewisllewellyn.com,24,26,1,2.6,🗎
1,www.jamason.net,2,6,29,0.6,🗎
2,www.hoya.com,47,43,0,4.3,🗎
3,www.drserratolaw.com,1,3,6,0.3,🗎
4,www.bushoreinc.com,14,22,1,2.2,🗎
5,www.inventive.law,15,20,1,2,🗎
6,www.todorofflaw.com,10,21,0,2.1,🗎
7,www.caltrustattorney.com,16,22,13,2.2,🗎
8,www.alharveylaw.com,14,23,1,2.3,🗎
9,www.brianpconnellylaw.com,15,25,11,2.5,🗎
10,www.bottomlinelawyers.com,19,30,1,3,🗎
11,www.graveslawoffices.com,11,20,6,2,🗎
12,www.trustandprobatelawgroup.com,10,21,52,2.1,🗎
13,www.norcalevictionlawyer.com,1,5,37,0.5,🗎
14,www.fulton-law.com,16,28,1,2.8,🗎
15,www.cunninghamlegal.com,31,41,1,4.1,🗎
16,www.collins4law.com,16,23,2,2.3,🗎
17,www.strasserlawcorp.com,17,25,11,2.5,🗎
18,www.alshaikhlaw.com,15,18,1,1.8,🗎
19,asilaw.org,12,32,44,3.2,🗎
20,www.holdenlawgroup.com,22,28,1,2.8,🗎
1,www.attorneyboblitchfield.com,10,17,20,1.7,🗎
2,www.sthompson-law.com,10,22,0,2.2,🗎
3,www.lsnc.net,37,42,3,4.2,🗎
4,www.koonsriswold.com,7,17,0,1.7,🗎
5,www.lringlaw.com,16,27,16,2.7,🗎
6,www.sollittlaw.com,22,29,3,2.9,🗎
7,www.rtwlawllp.com,13,16,4,1.6,🗎
8,www.northcallaw.com,14,22,57,2.2,🗎
9,www.deweyharpainter.com,3,9,42,0.9,🗎
10,www.maurer.law,12,24,0,2.4,🗎
11,www.usamedia.tv,18,21,0,2.1,🗎
12,www.tobyslaw.com,4,9,31,0.9,🗎
13,www.pcwa.net,41,43,7,4.3,🗎
14,www.lawofficecem.com,1,1,0,0.1,🗎
15,www.jmaloneylaw.com,8,19,5,1.9,🗎
16,www.mklaw007.com,1,1,0,0.1,🗎
17,www.franklawgroup.com,14,29,14,2.9,🗎
18,www.asilaw.org,12,30,44,3,🗎
19,www.themcdonnellfirm.com,12,28,1,2.8,🗎
20,www.sierrabankruptcy.com,15,29,2,2.9,🗎
1,www.cohendefense.com,19,28,0,2.8,🗎
2,www.jwhitman.net,1,1,0,0.1,🗎
3,www.salarnolaw.com,5,18,3,1.8,🗎
4,www.kimcollinslaw.com,3,10,18,1,🗎
5,www.goodwinandalexander.com,14,22,40,2.2,🗎
6,www.graups.com,4,14,0,1.4,🗎
7,www.auburnrancheria.com,33,39,14,3.9,🗎
8,www.harelsonlaw.com,1,1,0,0.1,🗎
9,www.holcombelawgroup.com,6,18,28,1.8,🗎
10,www.jps.net,53,44,8,4.4,🗎
11,www.brisson.law,8,12,0,1.2,🗎
12,www.shoemaker-moylelaw.com,2,5,0,0.5,🗎
13,www.prestonmarx.com,5,16,17,1.6,🗎
14,www.riskalyze.com,48,49,25,4.9,🗎
15,www.trustattorney.com,6,20,24,2,🗎
16,www.munozlawyers.com,1,4,66,0.4,🗎
17,www.munozandmunoz.com,2,19,3,1.9,🗎
18,www.garyharrislaw.com,4,10,0,1,🗎
19,www.bankspower.com,51,54,2,5.4,🗎
20,www.ufwfoundation.org,44,41,15,4.1,🗎
1,www.vicnasserlaw.com,1,1,0,0.1,🗎
2,www.emscottlaw.com,6,15,2,1.5,🗎
3,www.swansonodell.com,20,30,1,3,🗎
4,www.sievinglaw.com,7,16,60,1.6,🗎
5,www.ledesmalaw.net,1,1,0,0.1,🗎
6,www.rodriguezlaw.net,25,38,1,3.8,🗎
7,www.thewrightslaw.com,9,27,22,2.7,🗎
8,www.chainlaw.com,26,38,1,3.8,🗎
9,www.wallpeakelaw.com,14,26,2,2.6,🗎
10,traffic-dui-criminal-defense.com,6,11,0,1.1,🗎
11,www.bakersfieldcity.us,53,51,13,5.1,🗎
12,www.vansciverlaw.com,8,21,1,2.1,🗎
13,www.edthomas.com,20,31,22,3.1,🗎
14,www.bakersfieldbankruptcy.com,1,1,1,0.1,🗎
15,www.melvinjthompsonlaw.com,1,10,0,1,🗎
16,www.bakersfielddefenselawfirm.com,20,31,1,3.1,🗎
17,www.bakersfielddivorceandcustody.com,17,22,1,2.2,🗎
18,www.zimmermelton.com,5,16,8,1.6,🗎
19,brandonmartinlaw.com,1,9,2,0.9,🗎
20,www.aeraenergy.com,42,44,0,4.4,🗎
1,www.dwlawfirm.com,13,22,2,2.2,🗎
2,www.clifford-brownlaw.com,21,31,10,3.1,🗎
3,www.michaelsparent.com,9,18,39,1.8,🗎
4,www.kleinlaw.com,31,38,1,3.8,🗎
5,www.divorcedbydesign.com,7,20,1,2,🗎
6,www.davidjrivera.com,16,21,4,2.1,🗎
7,www.johnzelezny.com,5,9,3,0.9,🗎
8,www.pledger.law,1,1,0,0.1,🗎
9,www.gbla.org,34,36,2,3.6,🗎
10,www.emartin-law.com,8,18,3,1.8,🗎
11,www.shawwalaw.com,3,14,0,1.4,🗎
12,www.raymullen.com,18,25,45,2.5,🗎
13,www.hodges-lawgroup.com,7,17,1,1.7,🗎
14,www.farmworkerlaw.com,8,26,0,2.6,🗎
15,www.federalimmigration.us,16,30,9,3,🗎
16,www.kerncountydui.com,15,30,1,3,🗎
17,www.gmllp.com,11,21,13,2.1,🗎
18,www.bortonpetrini.com,28,37,3,3.7,🗎
19,www.mhwslegal.com,1,1,0,0.1,🗎
20,www.billslocumblaw.com,18,28,13,2.8,🗎
1,www.shaklawinc.com,2,8,0,0.8,🗎
2,www.ch-law.com,14,36,11,3.6,🗎
3,www.azemikalaw.com,23,31,2,3.1,🗎
4,www.rkitelaw.com,1,1,0,0.1,🗎
5,hasala.com,15,30,5,3,🗎
6,www.mcknightattorneys.com,19,30,2,3,🗎
7,www.lnhpc.com,2,10,0,1,🗎
8,www.youngnichols.com,20,30,0,3,🗎
9,www.rodriguezandassociates.net,1,3,0,0.3,🗎
10,www.paine.lawyer,6,11,0,1.1,🗎
11,www.jaglawoffice.com,8,13,32,1.3,🗎
12,bbr.law,1,1,0,0.1,🗎
13,www.immigrationinamerica.com,13,29,10,2.9,🗎
14,www.faulknerlaw.com,18,31,1,3.1,🗎
15,www.bakersfielddefenseattorney.com,11,29,5,2.9,🗎
16,www.esqaspire.com,10,12,16,1.2,🗎
17,www.gilletlaw.com,2,6,17,0.6,🗎
18,www.thegorskifirm.com,23,33,1,3.3,🗎
19,www.alexander-law.com,14,25,0,2.5,🗎
20,www.arevalodiaz.com,1,1,0,0.1,🗎
1,kerncountychildsupportservices.com,19,38,1,3.8,🗎
2,azemikalaw.com,23,34,2,3.4,🗎
3,www.thesinghlawoffice.com,6,17,9,1.7,🗎
4,www.lawtorres.com,23,30,2,3,🗎
5,www.kummerlaw.net,1,8,41,0.8,🗎
6,www.hasala.com,15,28,5,2.8,🗎
7,bakersfieldcriminaldefense.com,17,31,1,3.1,🗎
8,www.colvinaccidentlawyers.com,6,12,1,1.2,🗎
9,www.jaredclemence.com,6,13,1,1.3,🗎
10,www.burtchaelllaw.com,1,5,0,0.5,🗎
11,www.youngwooldridge.com,29,39,1,3.9,🗎
12,www.bynum.law,10,23,16,2.3,🗎
13,www.brehmerlaw.com,14,28,1,2.8,🗎
14,www.jdunlaplaw.com,3,10,0,1,🗎
15,www.braungosling.com,10,25,2,2.5,🗎
16,clifford-brownlaw.com,21,32,10,3.2,🗎
17,www.bell-law.net,16,29,4,2.9,🗎
18,www.dennisbeaver.com,19,25,0,2.5,🗎
19,www.kernmedical.com,32,43,2,4.3,🗎
20,www.commongroundresolutions.com,4,4,0,0.4,🗎
1,www.bynumlegal.com,14,23,0,2.3,🗎
2,www.ganonglaw.com,13,27,6,2.7,🗎
3,www.vaqueroenergy.com,15,21,56,2.1,🗎
4,www.campbellwhitten.com,22,33,1,3.3,🗎
5,www.biggerharmanlaw.com,1,1,0,0.1,🗎
6,www.thegaromethod.com,2,15,31,1.5,🗎
7,www.paulaguerralaw.com,1,1,0,0.1,🗎
8,www.dmaxlaw.com,16,21,2,2.1,🗎
9,www.lrharrislaw.com,1,8,0,0.8,🗎
10,www.bolthouse.com,57,54,4,5.4,🗎
11,www.xmgarcialaw.com,5,22,1,2.2,🗎
12,www.tcflawyer.com,1,1,59,0.1,🗎
13,www.castruitagalvanlaw.com,1,1,0,0.1,🗎
14,www.surfthruexpress.com,29,34,1,3.4,🗎
15,www.hartylawoffices.com,1,1,0,0.1,🗎
16,www.dhenninglaw.com,1,1,0,0.1,🗎
17,www.timkleierlaw.com,1,3,73,0.3,🗎
18,www.kernda.com,1,1,0,0.1,🗎
19,www.lahirilaw.com,9,27,45,2.7,🗎
20,www.hennessylawgroup.com,4,17,4,1.7,🗎
1,www.doloreshuerta.org,55,46,7,4.6,🗎
2,www.davidleon.com,19,28,4,2.8,🗎
3,www.huertalaw.org,1,1,0,0.1,🗎
4,www.lawlockhart.com,1,1,0,0.1,🗎
5,www.lynchandlynchlawfirm.com,1,1,0,0.1,🗎
6,www.kernda.org,1,3,0,0.3,🗎
7,www.kern.org,48,51,3,5.1,🗎
8,661justice.com,7,23,4,2.3,🗎
9,www.kerncounty.com,54,47,2,4.7,🗎
10,www.bak.rr.com,72,49,50,4.9,🗎
11,www.bbr.law,1,1,0,0.1,🗎
12,www.colomboconstruction.com,14,28,3,2.8,🗎
13,www.railaw.org,1,1,0,0.1,🗎
14,www.ksperkinslaw.com,1,1,0,0.1,🗎
15,www.geraldleverett.com,1,1,14,0.1,🗎
16,www.lilaray.com,1,1,35,0.1,🗎
17,www.lebeauthelen.com,21,32,3,3.2,🗎
18,www.emdllp.com,2,14,0,1.4,🗎
19,www.kcwa.com,32,37,0,3.7,🗎
20,www.illumeag.com,13,23,0,2.3,🗎
1,www.ebmagnuslaw.com,5,16,22,1.6,🗎
2,www.hagan-law.com,7,23,17,2.3,🗎
3,www.lopezgimmigration.com,1,1,0,0.1,🗎
4,www.dhumphreylaw.com,1,1,0,0.1,🗎
5,www.kerndelta.org,12,21,1,2.1,🗎
6,www.kwjoneslaw.com,20,30,1,3,🗎
7,www.upstartvillage.com,5,8,0,0.8,🗎
8,www.breanneruelaslaw.com,1,1,0,0.1,🗎
9,www.sanchezimmigrationlaw.com,1,5,0,0.5,🗎
10,www.rainintelligence.com,3,5,0,0.5,🗎
11,www.mtwlawyer.com,13,28,2,2.8,🗎
12,www.ralphwegis.com,12,22,6,2.2,🗎
13,www.lkwelshlaw.com,6,16,2,1.6,🗎
14,www.westerfelddefense.com,1,1,0,0.1,🗎
15,www.kernbankruptcy.law,13,18,5,1.8,🗎
16,www.thestork.com,15,30,12,3,🗎
17,www.attorneymartens.com,1,1,0,0.1,🗎
18,www.murraytragish.com,7,11,15,1.1,🗎
19,www.neuroskills.com,54,52,1,5.2,🗎
20,www.attorneyunderwood.com,18,20,6,2,🗎
1,www.flthompson.com,16,27,0,2.7,🗎
2,www.vunruhlaw.com,1,8,0,0.8,🗎
3,www.mariovalencia.com,4,8,66,0.8,🗎
4,www.lopezlaw.net,12,28,0,2.8,🗎
5,www.conniearroyolaw.com,2,8,0,0.8,🗎
6,www.renewablegroup.com,18,24,0,2.4,🗎
7,www.pejlaw.com,1,1,0,0.1,🗎
8,www.kcera.org,30,34,39,3.4,🗎
9,www.jonesbeardsley.com,13,23,30,2.3,🗎
10,www.lawbermudez.com,6,19,0,1.9,🗎
11,www.brumfieldlawgroup.com,19,28,9,2.8,🗎
12,www.jbblaw.pro,3,8,83,0.8,🗎
13,www.falkdivorce.com,15,31,1,3.1,🗎
14,www.abril-law.com,1,1,46,0.1,🗎
15,www.thomasantonlaw.com,1,1,0,0.1,🗎
16,www.healthcarefinancedirect.com,27,41,8,4.1,🗎
17,www.carbonelaw.com,16,29,1,2.9,🗎
18,www.jfloyd.com,8,20,24,2,🗎
19,www.edmonstonlaw.com,15,31,4,3.1,🗎
20,www.chaselawgroup.com,11,19,11,1.9,🗎
1,www.carlovskylaw.com,1,3,71,0.3,🗎
2,www.dbmllp.com,1,1,84,0.1,🗎
3,www.jpearllaw.com,1,1,0,0.1,🗎
4,www.bolthouseproperties.com,18,26,1,2.6,🗎
5,www.bsbcomplaw.com,26,32,7,3.2,🗎
6,www.embered.com,12,26,0,2.6,🗎
7,www.scanlonduncan.com,5,4,1,0.4,🗎
8,www.lidgettlaw.com,7,22,2,2.2,🗎
9,www.zambranolaw.net,8,21,75,2.1,🗎
10,www.innout.com,39,40,0,4,🗎
11,www.digitallawg.com,1,1,0,0.1,🗎
12,www.readypac.com,48,44,0,4.4,🗎
13,www.danielspitzlaw.com,3,12,0,1.2,🗎
14,www.styrelaw.com,1,1,34,0.1,🗎
15,www.mwandp.com,11,16,6,1.6,🗎
16,www.rivcoda.org,50,41,1,4.1,🗎
17,www.leichtlaw.net,17,30,4,3,🗎
18,www.trustllg.com,9,11,28,1.1,🗎
19,www.desertems.com,1,3,0,0.3,🗎
20,www.yesklaw.com,3,13,30,1.3,🗎
1,www.humboldtdefense.com,11,25,43,2.5,🗎
2,www.thelawofficeofjoeestrada.com,6,12,0,1.2,🗎
3,www.kavetskylaw.com,1,1,0,0.1,🗎
4,www.thepasslaw.com,1,1,0,0.1,🗎
5,www.mereilly.com,7,16,7,1.6,🗎
6,www.voyagersearch.com,18,47,2,4.7,🗎
7,www.shellinewtonlaw.com,1,1,0,0.1,🗎
8,www.divorcemenifee.com,4,10,0,1,🗎
9,www.alexphamlaw.com,9,14,0,1.4,🗎
10,www.camsmediation.com,19,26,8,2.6,🗎
11,www.inlandlaw.com,19,25,7,2.5,🗎
12,burchamlegal.com,6,13,0,1.3,🗎
13,www.judydicklaw.com,1,1,49,0.1,🗎
14,www.goldmanlawfirm.net,16,27,3,2.7,🗎
15,flickgroup.com,12,14,29,1.4,🗎
16,www.nathanlawoffices.com,26,32,2,3.2,🗎
17,www.kuhnslaw.com,2,11,49,1.1,🗎
18,www.wynnelaw.com,3,14,0,1.4,🗎
19,www.amandanyelaw.com,6,14,0,1.4,🗎
20,www.yachtpc.com,2,10,40,1,🗎
1,www.logic2020.com,36,40,2,4,🗎
2,www.rosenthalappeals.com,6,10,56,1,🗎
3,www.tatp.com,13,25,57,2.5,🗎
4,www.brookehalseylaw.com,5,17,34,1.7,🗎
5,www.raacap.com,13,20,0,2,🗎
6,www.rblre.com,2,11,0,1.1,🗎
7,www.shearmanestatelaw.com,1,1,0,0.1,🗎
8,www.story-force.co,5,13,0,1.3,🗎
9,www.doctorlawgroup.com,9,16,3,1.6,🗎
10,www.belvederelaw.com,1,1,0,0.1,🗎
11,www.eplaw.com,7,14,0,1.4,🗎
12,www.mjramip.com,1,1,0,0.1,🗎
13,www.susankatzmanlaw.com,11,26,48,2.6,🗎
14,www.fountainheadlaw.com,15,29,39,2.9,🗎
15,www.extti.com,21,24,2,2.4,🗎
16,www.abogado-leyes.com,13,15,0,1.5,🗎
17,www.berkelegal.com,1,1,37,0.1,🗎
18,www.fambrands.com,20,33,0,3.3,🗎
19,www.cejafirm.com,1,5,0,0.5,🗎
20,www.property-taxes.com,18,26,61,2.6,🗎
1,www.bragawslaw.com,7,13,57,1.3,🗎
2,www.bahlsenlaw.com,3,12,1,1.2,🗎
3,www.hejdlaw.com,1,1,0,0.1,🗎
4,www.teamsters911.com,18,30,65,3,🗎
5,www.rochonlaw.com,1,1,0,0.1,🗎
6,hutchenslaw.com,15,29,3,2.9,🗎
7,www.monarchlawyers.com,1,1,0,0.1,🗎
8,www.mupatents.com,14,26,2,2.6,🗎
9,www.shafaelaw.com,10,20,0,2,🗎
10,www.ringcentral.com,71,64,0,6.4,🗎
11,www.krnonprofit.law,1,1,0,0.1,🗎
12,www.doyennecorporatelaw.com,3,8,0,0.8,🗎
13,www.fausto-law.com,17,23,1,2.3,🗎
14,www.echunglaw.com,2,3,0,0.3,🗎
15,www.augustinelegal.com,7,16,11,1.6,🗎
16,www.gatteylaw.com,12,20,0,2,🗎
17,www.pryan.net,5,23,0,2.3,🗎
18,www.kiskilaw.com,7,16,15,1.6,🗎
19,www.brownfieldlegal.com,1,5,0,0.5,🗎
20,www.abanet.org,63,62,0,6.2,🗎
1,www.peninsulatrustlaw.com,3,12,0,1.2,🗎
2,www.micleangleason.com,8,19,1,1.9,🗎
3,www.lwdadvisors.com,1,1,0,0.1,🗎
4,www.villageprop.com,5,15,37,1.5,🗎
5,www.automationanywhere.com,57,58,1,5.8,🗎
6,www.hitachi-hightech.com,56,47,2,4.7,🗎
7,www.calabrialawgroup.net,19,28,0,2.8,🗎
8,www.rishilaw.com,1,3,35,0.3,🗎
9,www.arista.com,64,54,2,5.4,🗎
10,www.akamailaw.com,1,1,0,0.1,🗎
11,www.usa.net,49,52,0,5.2,🗎
12,www.christianasamuels.com,7,20,2,2,🗎
13,www.tiburonland.com,13,26,1,2.6,🗎
14,www.davislawoffice.com,13,24,14,2.4,🗎
15,www.alcantar-law.com,4,16,12,1.6,🗎
16,www.nhpart.com,1,1,45,0.1,🗎
17,www.michaelcoffino.com,14,18,1,1.8,🗎
18,www.intermodalfinance.com,1,1,0,0.1,🗎
19,www.toddsimonsonlaw.com,1,1,0,0.1,🗎
20,www.hutzlegal.com,3,9,1,0.9,🗎
1,www.adrsg.com,1,23,77,2.3,🗎
2,www.natalyacpa.com,12,26,1,2.6,🗎
3,www.lathropconstruction.com,16,33,25,3.3,🗎
4,www.mraule.com,1,1,0,0.1,🗎
5,www.caattnys.com,1,1,0,0.1,🗎
6,www.danadean.com,19,27,5,2.7,🗎
7,www.napalaw.com,16,25,10,2.5,🗎
8,www.cgattorneysatlaw.com,1,6,0,0.6,🗎
9,www.zachscribnerlaw.com,2,8,0,0.8,🗎
10,www.pks-lawgroup.com,10,22,4,2.2,🗎
11,www.seymour.law,1,1,0,0.1,🗎
12,www.smrestore.net,1,9,0,0.9,🗎
13,www.benhlaw.com,1,1,0,0.1,🗎
14,www.nickwebblaw.com,2,11,0,1.1,🗎
15,www.thomaslangfordlaw.com,12,28,3,2.8,🗎
16,www.adamsesq.com,26,30,2,3,🗎
17,www.attorneyprc.com,9,20,54,2,🗎
18,www.jsb-law.com,17,28,39,2.8,🗎
19,www.culliganlawfirm.com,1,3,0,0.3,🗎
