,Law Firm,City,Website,DA Score_x,DA Score_y
596,,Arcadia,www.stronachgroup.com,,37
597,,Arcadia,www.dannerip.com,,1
598,,Arcadia,www.zaca2.com,,2
599,,Arcadia,www.rosajholaw.com,,1
600,,Arcadia,www.sqilaw.com,,17
601,,Arcadia,www.jlinlaw.com,,1
602,,Arcadia,www.ceofirm.com,,11
603,,Arcadia,www.lduganlaw.com,,15
604,,Arcadia,www.mohajerlawfirm.com,,26
605,,Arcadia,www.chunglawgroup.com,,1
606,,Arcadia,www.perezlawgc.com,,1
607,,Arcadia,www.jerrywanglaw.com,,13
608,,Arcadia,www.josephlianlaw.com,,1
609,,Arcadia,www.fchanglaw.com,,1
610,,Arcadia,www.lawyer.com,,54
611,,Arcadia,www.tmorgan-law.com,,1
612,,Arcadia,www.morrismorrislaw.com,,21
613,,Arcadia,www.markjwarfellawoffices.com,,9
614,,Arcadia,www.alvin-law.com,,1
615,,Arcadia,www.vivaldi.net,,58
616,,Arcadia,www.panglawyer.com,,7
617,,Arcadia,www.axiomlaw.net,,1
618,,Arcadia,www.postalarm.com,,25
619,,Arcadia,www.charter.net,,68
620,,Arcadia,www.aavlaw.com,,1
621,,Arcadia,www.rahmanianlaw.com,,3
622,,Arcadia,www.lawyersforyou.org,,1
623,,Arcadia,www.sunlegalgroup.com,,1
624,,Arcadia,www.phtranlaw.com,,1
625,,Arcadia,www.wlam.law,,1
626,,Arcadia,www.mchaleallen.com,,1
627,,Arcadia,www.prodigy.net,,60
628,,Arcadia,www.foothill.legal,,10
629,,Arcadia,www.cathaybank.com,,50
630,,Arcadia,www.pujielaw.com,,15
631,,Arcadia,www.mathewslawgroup.com,,13
632,,Arcadia,www.leelawla.com,,17
633,,Arcadia,www.catherineken.com,,19
634,,Arcadia,www.takgotolaw.com,,1
635,,Arcadia,www.hagerottlaw.com,,1
636,,Arcadia,www.tilakguptalaw.com,,5
637,,Arcadia,www.gthlawgroup.com,,14
638,,Arcadia,www.hmmlegal.com,,15
639,,Arcadia,www.davidfuesq.com,,7
640,,Arcadia,www.vincentwdavis.com,,27
641,,Arcadia,www.777.law,,
642,,Arcadia,www.budalawgroup.net,,21
643,,Arcadia,www.carrielawoffice.com,,3
644,,Arcadia,www.ashleyandrewsapc.com,,11
645,,Arcadia,www.benasaur.com,,9
646,,Arcadia,www.ghariblawgroup.com,,3
647,,Arcadia,www.ahchanlaw.com,,13
648,,Arcata,www.northcoastelaw.com,,8
649,,Arcata,www.srhodeslaw.com,,4
650,,Arcata,www.wildcalifornia.org,,45
651,,Arcata,www.ndiamondlaw.com,,1
652,,Arcata,www.humboldtlegal.com,,3
653,,Arcata,www.clantonlaw.com,,9
654,,Arcata,www.shkklaw.com,,16
655,,Arnold,www.fesaunderslaw.com,,3
656,,Arnold,www.weiss.com,,25
657,,Arroyo Grande,carnaclaw.com,,27
658,,Arroyo Grande,www.bonejointcenter.com,,23
659,,Arroyo Grande,www.barnabasfoundation.com,,35
660,,Arroyo Grande,www.grayandprouty.com,,16
661,,Arroyo Grande,www.pauldinglaw.org,,8
662,,Arroyo Grande,www.dz-law.net,,1
663,,Arroyo Grande,www.barnickhodgeslaw.com,,1
664,,Arroyo Grande,www.williamaherreras.com,,8
665,,Arroyo Grande,www.sloestateattorney.com,,12
666,,Arroyo Grande,www.balsamolaw.com,,15
667,,Arroyo Grande,www.matthewjlong.com,,13
668,,Arroyo Grande,www.wlzlegal.com,,3
669,,Arroyo Grande,www.loker.law,,14
670,,Arroyo Grande,www.williamsloanlaw.com,,1
671,,Arroyo Grande,www.ginnybrownelaw.com,,7
672,,Arroyo Grande,www.murphylawcorp.com,,13
673,,Arroyo Grande,www.boyajianlaw.com,,5
674,,Arroyo Grande,www.joshmartinlaw.com,,13
675,,Arroyo Grande,www.davidlhagan.com,,11
676,,Arroyo Grande,www.attorneyjordan.com,,5
677,,Artesia,www.sabarwallaw.com,,8
678,,Artesia,www.tsangslaw.com,,13
679,,Artesia,thethomaslawoffice.net,,1
680,,Artesia,www.sjvlaw.com,,6
681,,Arvin,www.grimmway.com,,45
682,,Atascadero,www.libertylegalinfo.com,,8
683,,Atascadero,www.matthewkdavisattorney.com,,3
684,,Atascadero,www.workworldlaw.com,,3
685,,Atascadero,www.hushinglaw.com,,7
686,,Atascadero,www.amslawsoffices.com,,4
687,,Atascadero,www.hhmctax.com,,2
688,,Atascadero,www.grancell.us,,1
689,,Atascadero,www.poustlaw.com,,1
690,,Atascadero,www.805lawgroup.com,,
691,,Atascadero,www.mcbethlegal.com,,14
692,,Atascadero,www.chilinalaw.com,,21
693,,Atascadero,www.atownlaw.com,,23
694,,Atascadero,www.attorneykevinanderson.com,,12
695,,Atherton,www.corp.roblox.com,,89
696,,Atherton,www.janzlaw.com,,1
697,,Atherton,www.sonder.com,,57
698,,Atherton,www.burkemediation.com,,12
699,,Atherton,www.lewisllewellyn.com,,24
700,,Atherton,www.jamason.net,,2
701,,Atherton,www.hoya.com,,47
702,,Atwater,www.drserratolaw.com,,1
703,,Atwood,www.bushoreinc.com,,14
704,,Auburn,www.inventive.law,,15
705,,Auburn,www.todorofflaw.com,,10
706,,Auburn,www.caltrustattorney.com,,16
707,,Auburn,www.alharveylaw.com,,14
708,,Auburn,www.brianpconnellylaw.com,,15
709,,Auburn,www.bottomlinelawyers.com,,19
710,,Auburn,www.graveslawoffices.com,,11
711,,Auburn,www.trustandprobatelawgroup.com,,10
712,,Auburn,www.norcalevictionlawyer.com,,1
713,,Auburn,www.fulton-law.com,,16
714,,Auburn,www.cunninghamlegal.com,,31
715,,Auburn,www.collins4law.com,,16
716,,Auburn,www.strasserlawcorp.com,,17
717,,Auburn,www.alshaikhlaw.com,,15
718,,Auburn,asilaw.org,,12
719,,Auburn,www.holdenlawgroup.com,,22
720,,Auburn,www.attorneyboblitchfield.com,,10
721,,Auburn,www.sthompson-law.com,,10
722,,Auburn,www.lsnc.net,,37
723,,Auburn,www.koonsriswold.com,,7
724,,Auburn,www.lringlaw.com,,16
725,,Auburn,www.sollittlaw.com,,22
726,,Auburn,www.rtwlawllp.com,,13
727,,Auburn,www.northcallaw.com,,14
728,,Auburn,www.deweyharpainter.com,,3
729,,Auburn,www.maurer.law,,12
730,,Auburn,www.usamedia.tv,,18
731,,Auburn,www.tobyslaw.com,,4
732,,Auburn,www.pcwa.net,,41
733,,Auburn,www.lawofficecem.com,,1
734,,Auburn,www.jmaloneylaw.com,,8
735,,Auburn,www.mklaw007.com,,1
736,,Auburn,www.franklawgroup.com,,14
737,,Auburn,www.asilaw.org,,12
738,,Auburn,www.themcdonnellfirm.com,,12
739,,Auburn,www.sierrabankruptcy.com,,15
740,,Auburn,www.cohendefense.com,,19
741,,Auburn,www.jwhitman.net,,1
742,,Auburn,www.salarnolaw.com,,5
743,,Auburn,www.kimcollinslaw.com,,3
744,,Auburn,www.goodwinandalexander.com,,14
745,,Auburn,www.graups.com,,4
746,,Auburn,www.auburnrancheria.com,,33
747,,Auburn,www.harelsonlaw.com,,1
748,,Auburn,www.holcombelawgroup.com,,6
749,,Auburn,www.jps.net,,53
750,,Auburn,www.brisson.law,,8
751,,Auburn,www.shoemaker-moylelaw.com,,2
752,,Auburn,www.prestonmarx.com,,5
753,,Auburn,www.riskalyze.com,,48
754,,Auburn,www.trustattorney.com,,6
755,,Azusa,www.munozlawyers.com,,1
756,,Azusa,www.munozandmunoz.com,,2
757,,Azusa,www.garyharrislaw.com,,4
758,,Azusa,www.bankspower.com,,51
759,,Bakersfield,www.ufwfoundation.org,,44
760,,Bakersfield,www.vicnasserlaw.com,,1
761,,Bakersfield,www.emscottlaw.com,,6
762,,Bakersfield,www.swansonodell.com,,20
763,,Bakersfield,www.sievinglaw.com,,7
764,,Bakersfield,www.ledesmalaw.net,,1
765,,Bakersfield,www.rodriguezlaw.net,,25
766,,Bakersfield,www.thewrightslaw.com,,9
767,,Bakersfield,www.chainlaw.com,,26
768,,Bakersfield,www.wallpeakelaw.com,,14
769,,Bakersfield,traffic-dui-criminal-defense.com,,6
770,,Bakersfield,www.bakersfieldcity.us,,53
771,,Bakersfield,www.vansciverlaw.com,,8
772,,Bakersfield,www.edthomas.com,,20
773,,Bakersfield,www.bakersfieldbankruptcy.com,,1
774,,Bakersfield,www.melvinjthompsonlaw.com,,1
775,,Bakersfield,www.bakersfielddefenselawfirm.com,,20
776,,Bakersfield,www.bakersfielddivorceandcustody.com,,17
777,,Bakersfield,www.zimmermelton.com,,5
778,,Bakersfield,brandonmartinlaw.com,,1
779,,Bakersfield,www.aeraenergy.com,,42
780,,Bakersfield,www.dwlawfirm.com,,13
781,,Bakersfield,www.clifford-brownlaw.com,,21
782,,Bakersfield,www.michaelsparent.com,,9
783,,Bakersfield,www.kleinlaw.com,,31
784,,Bakersfield,www.divorcedbydesign.com,,7
785,,Bakersfield,www.davidjrivera.com,,16
786,,Bakersfield,www.johnzelezny.com,,5
787,,Bakersfield,www.pledger.law,,1
788,,Bakersfield,www.gbla.org,,34
789,,Bakersfield,www.emartin-law.com,,8
790,,Bakersfield,www.shawwalaw.com,,3
791,,Bakersfield,www.raymullen.com,,18
792,,Bakersfield,www.hodges-lawgroup.com,,7
793,,Bakersfield,www.farmworkerlaw.com,,8
794,,Bakersfield,www.federalimmigration.us,,16
795,,Bakersfield,www.kerncountydui.com,,15
796,,Bakersfield,www.gmllp.com,,11
797,,Bakersfield,www.bortonpetrini.com,,28
798,,Bakersfield,www.mhwslegal.com,,1
799,,Bakersfield,www.billslocumblaw.com,,18
800,,Bakersfield,www.shaklawinc.com,,2
801,,Bakersfield,www.ch-law.com,,14
802,,Bakersfield,www.azemikalaw.com,,23
803,,Bakersfield,www.rkitelaw.com,,1
804,,Bakersfield,hasala.com,,15
805,,Bakersfield,www.mcknightattorneys.com,,19
806,,Bakersfield,www.lnhpc.com,,2
807,,Bakersfield,www.youngnichols.com,,20
808,,Bakersfield,www.rodriguezandassociates.net,,1
809,,Bakersfield,www.paine.lawyer,,6
810,,Bakersfield,www.jaglawoffice.com,,8
811,,Bakersfield,bbr.law,,1
812,,Bakersfield,www.immigrationinamerica.com,,13
813,,Bakersfield,www.faulknerlaw.com,,18
814,,Bakersfield,www.bakersfielddefenseattorney.com,,11
815,,Bakersfield,www.esqaspire.com,,10
816,,Bakersfield,www.gilletlaw.com,,2
817,,Bakersfield,www.thegorskifirm.com,,23
818,,Bakersfield,www.alexander-law.com,,14
819,,Bakersfield,www.arevalodiaz.com,,1
820,,Bakersfield,kerncountychildsupportservices.com,,19
821,,Bakersfield,azemikalaw.com,,23
822,,Bakersfield,www.thesinghlawoffice.com,,6
823,,Bakersfield,www.lawtorres.com,,23
824,,Bakersfield,www.kummerlaw.net,,1
825,,Bakersfield,www.hasala.com,,15
826,,Bakersfield,bakersfieldcriminaldefense.com,,17
827,,Bakersfield,www.colvinaccidentlawyers.com,,6
828,,Bakersfield,www.jaredclemence.com,,6
829,,Bakersfield,www.burtchaelllaw.com,,1
830,,Bakersfield,www.youngwooldridge.com,,29
831,,Bakersfield,www.bynum.law,,10
832,,Bakersfield,www.brehmerlaw.com,,14
833,,Bakersfield,www.jdunlaplaw.com,,3
834,,Bakersfield,www.braungosling.com,,10
835,,Bakersfield,clifford-brownlaw.com,,21
836,,Bakersfield,www.bell-law.net,,16
837,,Bakersfield,www.dennisbeaver.com,,19
838,,Bakersfield,www.kernmedical.com,,32
839,,Bakersfield,www.commongroundresolutions.com,,4
840,,Bakersfield,www.bynumlegal.com,,14
841,,Bakersfield,www.ganonglaw.com,,13
842,,Bakersfield,www.vaqueroenergy.com,,15
843,,Bakersfield,www.campbellwhitten.com,,22
844,,Bakersfield,www.biggerharmanlaw.com,,1
845,,Bakersfield,www.thegaromethod.com,,2
846,,Bakersfield,www.paulaguerralaw.com,,1
847,,Bakersfield,www.dmaxlaw.com,,16
848,,Bakersfield,www.lrharrislaw.com,,1
849,,Bakersfield,www.bolthouse.com,,57
850,,Bakersfield,www.xmgarcialaw.com,,5
851,,Bakersfield,www.tcflawyer.com,,1
852,,Bakersfield,www.castruitagalvanlaw.com,,1
853,,Bakersfield,www.surfthruexpress.com,,29
854,,Bakersfield,www.hartylawoffices.com,,1
855,,Bakersfield,www.dhenninglaw.com,,1
856,,Bakersfield,www.timkleierlaw.com,,1
857,,Bakersfield,www.kernda.com,,1
858,,Bakersfield,www.lahirilaw.com,,9
859,,Bakersfield,www.hennessylawgroup.com,,4
860,,Bakersfield,www.doloreshuerta.org,,55
861,,Bakersfield,www.davidleon.com,,19
862,,Bakersfield,www.huertalaw.org,,1
863,,Bakersfield,www.lawlockhart.com,,1
864,,Bakersfield,www.lynchandlynchlawfirm.com,,1
865,,Bakersfield,www.kernda.org,,1
866,,Bakersfield,www.kern.org,,48
867,,Bakersfield,www.661justice.com,,
868,,Bakersfield,www.kerncounty.com,,54
869,,Bakersfield,www.bak.rr.com,,72
870,,Bakersfield,www.bbr.law,,1
871,,Bakersfield,www.colomboconstruction.com,,14
872,,Bakersfield,www.railaw.org,,1
873,,Bakersfield,www.ksperkinslaw.com,,1
874,,Bakersfield,www.geraldleverett.com,,1
875,,Bakersfield,www.lilaray.com,,1
876,,Bakersfield,www.lebeauthelen.com,,21
877,,Bakersfield,www.emdllp.com,,2
878,,Bakersfield,www.kcwa.com,,32
879,,Bakersfield,www.illumeag.com,,13
880,,Bakersfield,www.ebmagnuslaw.com,,5
881,,Bakersfield,www.hagan-law.com,,7
882,,Bakersfield,www.lopezgimmigration.com,,1
883,,Bakersfield,www.dhumphreylaw.com,,1
884,,Bakersfield,www.kerndelta.org,,12
885,,Bakersfield,www.kwjoneslaw.com,,20
886,,Bakersfield,www.upstartvillage.com,,5
887,,Bakersfield,www.breanneruelaslaw.com,,1
888,,Bakersfield,www.sanchezimmigrationlaw.com,,1
889,,Bakersfield,www.rainintelligence.com,,3
890,,Bakersfield,www.mtwlawyer.com,,13
891,,Bakersfield,www.ralphwegis.com,,12
892,,Bakersfield,www.lkwelshlaw.com,,6
893,,Bakersfield,www.westerfelddefense.com,,1
894,,Bakersfield,www.kernbankruptcy.law,,13
895,,Bakersfield,www.thestork.com,,15
896,,Bakersfield,www.attorneymartens.com,,1
897,,Bakersfield,www.murraytragish.com,,7
898,,Bakersfield,www.neuroskills.com,,54
899,,Bakersfield,www.attorneyunderwood.com,,18
900,,Bakersfield,www.flthompson.com,,16
901,,Bakersfield,www.vunruhlaw.com,,1
902,,Bakersfield,www.mariovalencia.com,,4
903,,Bakersfield,www.lopezlaw.net,,12
904,,Bakersfield,www.conniearroyolaw.com,,2
905,,Bakersfield,www.renewablegroup.com,,18
906,,Bakersfield,www.pejlaw.com,,1
907,,Bakersfield,www.kcera.org,,30
908,,Bakersfield,www.jonesbeardsley.com,,13
909,,Bakersfield,www.lawbermudez.com,,6
910,,Bakersfield,www.brumfieldlawgroup.com,,19
911,,Bakersfield,www.jbblaw.pro,,3
912,,Bakersfield,www.falkdivorce.com,,15
913,,Bakersfield,www.abril-law.com,,1
914,,Bakersfield,www.thomasantonlaw.com,,1
915,,Bakersfield,www.healthcarefinancedirect.com,,27
916,,Bakersfield,www.carbonelaw.com,,16
917,,Bakersfield,www.jfloyd.com,,8
918,,Bakersfield,www.edmonstonlaw.com,,15
919,,Bakersfield,www.chaselawgroup.com,,11
920,,Bakersfield,www.carlovskylaw.com,,1
921,,Bakersfield,www.dbmllp.com,,1
922,,Bakersfield,www.jpearllaw.com,,1
923,,Bakersfield,www.bolthouseproperties.com,,18
924,,Bakersfield,www.bsbcomplaw.com,,26
925,,Bakersfield,www.embered.com,,12
926,,Bakersfield,www.scanlonduncan.com,,5
927,,Bakersfield,www.lidgettlaw.com,,7
928,,Baldwin Park,www.zambranolaw.net,,8
929,,Baldwin Park,www.innout.com,,39
930,,Baldwin Park,www.digitallawg.com,,1
931,,Baldwin Park,www.readypac.com,,48
932,,Baldwin Park,www.danielspitzlaw.com,,3
933,,Baldwin Park,www.styrelaw.com,,1
934,,Banning,www.mwandp.com,,11
935,,Banning,www.rivcoda.org,,50
936,,Barstow,www.leichtlaw.net,,17
937,,Barstow,www.trustllg.com,,9
938,,Barstow,www.desertems.com,,1
939,,Bay Point,www.yesklaw.com,,3
940,,Bayside,www.humboldtdefense.com,,11
941,,Beaumont,www.thelawofficeofjoeestrada.com,,6
942,,Beaumont,www.kavetskylaw.com,,1
943,,Beaumont,www.thepasslaw.com,,1
944,,Beaumont,www.mereilly.com,,7
945,,Beaumont,www.voyagersearch.com,,18
946,,Beaumont,www.shellinewtonlaw.com,,1
947,,Beaumont,www.divorcemenifee.com,,4
948,,Beaumont,www.alexphamlaw.com,,9
949,,Beaumont,www.camsmediation.com,,19
950,,Beaumont,www.inlandlaw.com,,19
951,,Beaumont,burchamlegal.com,,6
952,,Bel Tiburon,www.judydicklaw.com,,1
953,,Bel Tiburon,www.goldmanlawfirm.net,,16
954,,Bel Tiburon,flickgroup.com,,12
955,,Bel Tiburon,www.nathanlawoffices.com,,26
956,,Bel Tiburon,www.kuhnslaw.com,,2
957,,Bel Tiburon,www.wynnelaw.com,,3
958,,Bel Tiburon,www.amandanyelaw.com,,6
959,,Bel Tiburon,www.yachtpc.com,,2
960,,Bel Tiburon,www.logic2020.com,,36
961,,Bel Tiburon,www.rosenthalappeals.com,,6
962,,Bel Tiburon,www.tatp.com,,13
963,,Bel Tiburon,www.brookehalseylaw.com,,5
964,,Bel Tiburon,www.raacap.com,,13
965,,Bel Tiburon,www.rblre.com,,2
966,,Bel Tiburon,www.shearmanestatelaw.com,,1
967,,Bel Tiburon,www.story-force.co,,5
968,,Bel Tiburon,www.doctorlawgroup.com,,9
969,,Bel Tiburon,www.belvederelaw.com,,1
970,,Bel Tiburon,www.eplaw.com,,7
971,,Bell Canyon,www.mjramip.com,,1
972,,Bell Canyon,www.susankatzmanlaw.com,,11
973,,Bell Canyon,www.fountainheadlaw.com,,15
974,,Bell Canyon,www.extti.com,,21
975,,Bell Gardens,www.abogado-leyes.com,,13
976,,Bell Gardens,www.berkelegal.com,,1
977,,Bell Gardens,www.fambrands.com,,20
978,,Bellflower,www.cejafirm.com,,1
979,,Bellflower,www.property-taxes.com,,18
980,,Bellflower,www.bragawslaw.com,,7
981,,Bellflower,www.bahlsenlaw.com,,3
982,,Bellflower,www.hejdlaw.com,,1
983,,Bellflower,www.teamsters911.com,,18
984,,Bellflower,www.rochonlaw.com,,1
985,,Bellflower,hutchenslaw.com,,15
986,,Bellflower,www.monarchlawyers.com,,1
987,,Belmont,www.mupatents.com,,14
988,,Belmont,www.shafaelaw.com,,10
989,,Belmont,www.ringcentral.com,,71
990,,Belmont,www.krnonprofit.law,,1
991,,Belmont,www.doyennecorporatelaw.com,,3
992,,Belmont,www.fausto-law.com,,17
993,,Belmont,www.echunglaw.com,,2
994,,Belmont,www.augustinelegal.com,,7
995,,Belmont,www.gatteylaw.com,,12
996,,Belmont,www.pryan.net,,5
997,,Belmont,www.kiskilaw.com,,7
998,,Belmont,www.brownfieldlegal.com,,1
999,,Belmont,www.abanet.org,,63
1000,,Belmont,www.peninsulatrustlaw.com,,3
1001,,Belmont,www.micleangleason.com,,8
1002,,Belmont,www.lwdadvisors.com,,1
1003,,Belmont,www.villageprop.com,,5
1004,,Belmont,www.automationanywhere.com,,57
1005,,Belmont,www.hitachi-hightech.com,,56
1006,,Belmont,www.calabrialawgroup.net,,19
1007,,Belmont,www.rishilaw.com,,1
1008,,Belmont,www.arista.com,,64
1009,,Belmont,www.akamailaw.com,,1
1010,,Belmont,www.usa.net,,49
1011,,Belmont,www.christianasamuels.com,,7
1012,,Belvedere Tiburon,www.tiburonland.com,,13
1013,,Belvedere Tiburon,www.davislawoffice.com,,13
1014,,Belvedere Tiburon,www.alcantar-law.com,,4
1015,,Belvedere Tiburon,www.nhpart.com,,1
1016,,Belvedere Tiburon,www.michaelcoffino.com,,14
1017,,Belvedere Tiburon,www.intermodalfinance.com,,1
1018,,Belvedere Tiburon,www.toddsimonsonlaw.com,,1
1019,,Ben Lomond,www.hutzlegal.com,,3
1020,,Ben Lomond,www.adrsg.com,,1
1021,,Benicia,www.natalyacpa.com,,12
1022,,Benicia,www.lathropconstruction.com,,16
1023,,Benicia,www.mraule.com,,1
1024,,Benicia,www.caattnys.com,,1
1025,,Benicia,www.danadean.com,,19
1026,,Benicia,www.napalaw.com,,16
1027,,Benicia,www.cgattorneysatlaw.com,,1
1028,,Benicia,www.zachscribnerlaw.com,,2
1029,,Benicia,www.pks-lawgroup.com,,10
1030,,Benicia,www.seymour.law,,1
1031,,Benicia,www.smrestore.net,,1
1032,,Benicia,www.benhlaw.com,,1
1033,,Benicia,www.nickwebblaw.com,,2
1034,,Benicia,cgattorneysatlaw.com,,
1035,,Benicia,www.thomaslangfordlaw.com,,12
1036,,Benicia,www.adamsesq.com,,26
1037,,Benicia,www.attorneyprc.com,,9
1038,,Benicia,www.jsb-law.com,,17
1039,,Benicia,www.culliganlawfirm.com,,1
1040,,Benicia,www.dayavlaw.com,,2
1041,,Benicia,www.rmblaw.com,,11
1042,,Benicia,minerlawoffices.com,,7
1043,,Benicia,www.uslaw4u.com,,10
1044,,Benicia,www.siemontlaw.com,,7
1045,,Benicia,www.schreiberappeals.com,,16
1046,,Benicia,www.solanolawgroup.com,,13
1047,,Benicia,www.clangford.com,,16
1048,,Benicia,www.gardenwinds.com,,33
1049,,Berkeley,www.aes.com,,55
1050,,Berkeley,www.amyopp.com,,17
1051,,Berkeley,www.authorsalliance.org,,47
1052,,Berkeley,www.blumlaw.com,,17
1053,,Berkeley,www.xanthe.me,,1
1054,,Berkeley,www.zorro.com,,44
1055,,Berkeley,www.ball-lawcorp.com,,4
1056,,Berkeley,www.agoldmanlaw.com,,1
1057,,Berkeley,www.andelmanlegal.com,,2
1058,,Berkeley,www.businesslaw4good.com,,1
1059,,Berkeley,www.squareup.com,,87
1060,,Berkeley,www.alwayalaw.com,,11
1061,,Berkeley,www.campisi-law.com,,9
1062,,Berkeley,www.dissoatty.com,,1
1063,,Berkeley,www.durstonlaw.com,,8
1064,,Berkeley,www.dresslar.com,,2
1065,,Berkeley,www.dienerlaw.com,,6
1066,,Berkeley,www.dlawcorp.com,,11
1067,,Berkeley,www.cbrands.com,,61
1068,,Berkeley,www.annadeleon.com,,2
1069,,Berkeley,www.deliberty.net,,3
1070,,Berkeley,www.ibew1245.com,,39
1071,,Berkeley,www.cots-camp.com,,1
1072,,Berkeley,www.colwelllaw.com,,1
1073,,Berkeley,www.andykatzlaw.com,,2
1074,,Berkeley,www.coala.global,,35
1075,,Berkeley,www.cherianllp.com,,20
1076,,Berkeley,www.kpdwightlaw.com,,7
1077,,Berkeley,www.kepco.co.kr,,52
1078,,Berkeley,www.bryantbyrnes.com,,8
1079,,Berkeley,www.klevenlaw.com,,11
1080,,Berkeley,stephenbundylaw.com,,5
1081,,Berkeley,www.ruyakcherian.com,,20
1082,,Berkeley,www.edhlegal.com,,16
1083,,Berkeley,www.worksleuth.net,,4
1084,,Berkeley,www.elizabethgrossmanlaw.com,,11
1085,,Berkeley,www.mcdonaldlawsf.com,,1
1086,,Berkeley,www.forefrontproject.org,,13
1087,,Berkeley,www.peterfredmanlaw.com,,9
1088,,Berkeley,www.asyousow.org,,63
1089,,Berkeley,www.secondsightlaw.com,,5
1090,,Berkeley,www.mattifromsonlaw.com,,1
1091,,Berkeley,www.nharrislaw.com,,1
1092,,Berkeley,www.chrisbuckleylaw.com,,3
1093,,Berkeley,www.fergusonlawpc.com,,1
1094,,Berkeley,www.classlitigation.com,,2
1095,,Berkeley,www.zachepsteinlaw.com,,4
1096,,Berkeley,www.orinkerr.com,,35
1097,,Berkeley,www.softbank.com,,50
1098,,Berkeley,www.kaslerlaw.com,,1
1099,,Berkeley,www.kalarlaw.com,,10
1100,,Berkeley,www.wileyjobson.com,,17
1101,,Berkeley,www.tormarklaw.com,,11
1102,,Berkeley,www.izantlaw.com,,1
1103,,Berkeley,www.kusia.net,,1
1104,,Berkeley,www.onpoint-legal.com,,1
1105,,Berkeley,www.scottherndonlaw.com,,15
1106,,Berkeley,www.urbatsch.com,,4
1107,,Berkeley,www.liveoaklawoffice.com,,1
1108,,Berkeley,www.storellawitt.com,,9
1109,,Berkeley,www.steinlegal.com,,14
1110,,Berkeley,www.marder.com,,8
1111,,Berkeley,www.focuslawpartners.com,,7
1112,,Berkeley,www.gankmore.com,,20
1113,,Berkeley,www.lowhurstlaw.com,,1
1114,,Berkeley,www.landrpartners.com,,1
1115,,Berkeley,www.greatdefense.com,,3
1116,,Berkeley,www.ndllegal.com,,8
1117,,Berkeley,www.pivotbio.com,,49
1118,,Berkeley,www.impactfund.org,,43
1119,,Berkeley,www.childcarelaw.org,,41
1120,,Berkeley,www.bilio.com,,31
1121,,Berkeley,www.nelp.org,,64
1122,,Berkeley,www.akrantz.us,,1
1123,,Berkeley,www.riddleberndtlaw.com,,1
1124,,Berkeley,www.attbi.com,,51
1125,,Berkeley,www.gouldhahn.com,,13
1126,,Berkeley,www.gahralaw.com,,3
1127,,Berkeley,www.community-advocacy.org,,2
1128,,Berkeley,www.wfkplaw.com,,2
1129,,Berkeley,www.jepetersonlaw.com,,1
1130,,Berkeley,www.innovatechlaw.com,,4
1131,,Berkeley,www.quesenberylaw.com,,9
1132,,Berkeley,www.ryannovotny.com,,1
1133,,Berkeley,www.okeefelaw.com,,4
1134,,Berkeley,www.orebiclaw.com,,1
1135,,Berkeley,www.kpfa.org,,61
1136,,Berkeley,www.cygnetsociety.org,,1
1137,,Berkeley,www.cariboubio.com,,45
1138,,Berkeley,www.iv-attorney.com,,1
1139,,Berkeley,www.georgemcnitt.com,,1
1140,,Berkeley,www.lmi.net,,49
1141,,Berkeley,www.ycbtal.net,,2
1142,,Berkeley,www.stonebusinesslaw.com,,6
1143,,Berkeley,www.jsperlinglaw.com,,1
1144,,Berkeley,www.texasinjurylaw.com,,21
1145,,Berkeley,www.jsinsheimerlaw.com,,1
1146,,Berkeley,www.cityofberkeley.info,,65
1147,,Berkeley,www.bayer.com,,82
1148,,Berkeley,www.scaplaw.com,,6
1149,,Berkeley,www.rosecounsel.net,,1
1150,,Berkeley,www.lawfirmjrc.com,,1
